,location_id,date,temperature_2m_previous_day1,temperature_2m_previous_day2,temperature_2m_previous_day3,temperature_2m_previous_day4,temperature_2m_previous_day5,temperature_2m_previous_day6,temperature_2m_previous_day7,relative_humidity_2m_previous_day1,relative_humidity_2m_previous_day2,relative_humidity_2m_previous_day3,relative_humidity_2m_previous_day4,relative_humidity_2m_previous_day5,relative_humidity_2m_previous_day6,relative_humidity_2m_previous_day7
1739,1,2024-04-13 11:00:00+00:00,27.197,27.597,27.447,26.647,28.597,27.697,28.3955,52.0,52.0,53.0,60.0,47.0,54.0,41.0
1740,1,2024-04-13 12:00:00+00:00,27.347,27.997,27.247,27.497,27.697,28.046999,28.1955,53.0,50.0,56.0,51.0,51.0,48.0,43.0
1741,1,2024-04-13 13:00:00+00:00,27.046999,27.597,26.397,26.497,26.647,27.097,27.095499,52.0,49.0,63.0,57.0,57.0,54.0,50.0
1742,1,2024-04-13 14:00:00+00:00,25.597,26.497,24.796999,24.897,25.097,25.497,25.345499,56.0,54.0,72.0,66.0,66.0,63.0,60.0
1743,1,2024-04-13 15:00:00+00:00,24.497,24.747,23.747,23.447,23.597,23.997,23.2955,65.0,64.0,75.0,74.0,74.0,72.0,71.0
1744,1,2024-04-13 16:00:00+00:00,22.847,23.147,22.546999,22.347,22.397,22.847,20.845499,74.0,74.0,82.0,80.0,80.0,78.0,81.0
1745,1,2024-04-13 17:00:00+00:00,21.447,21.947,21.347,21.347,21.296999,21.796999,18.1455,83.0,81.0,88.0,86.0,86.0,84.0,91.0
1746,1,2024-04-13 18:00:00+00:00,19.796999,20.647,20.697,20.897,20.447,20.897,16.2955,94.0,89.0,92.0,90.0,90.0,88.0,97.0
1747,1,2024-04-13 19:00:00+00:00,19.747,20.147,20.347,20.397,19.897,20.097,15.695499,94.0,92.0,94.0,92.0,93.0,92.0,99.0
1748,1,2024-04-13 20:00:00+00:00,19.497,19.997,19.997,20.046999,19.546999,19.447,15.6455,95.0,93.0,93.0,93.0,94.0,94.0,98.0
1749,1,2024-04-13 21:00:00+00:00,19.097,19.597,19.747,19.697,19.247,18.847,15.5955,96.0,94.0,94.0,94.0,95.0,96.0,97.0
1750,1,2024-04-13 22:00:00+00:00,18.847,19.197,18.997,19.197,18.847,18.347,15.3955,97.0,95.0,97.0,96.0,96.0,96.0,97.0
1751,1,2024-04-13 23:00:00+00:00,18.447,18.997,18.497,18.697,18.497,17.947,15.2455,98.0,96.0,99.0,98.0,96.0,95.0,96.0
1752,1,2024-04-14 00:00:00+00:00,18.097,18.796999,18.397,18.546999,18.097,17.447,15.195499,98.0,95.0,98.0,98.0,99.0,98.0,96.0
1753,1,2024-04-14 01:00:00+00:00,17.697,18.597,17.747,18.097,17.546999,16.697,14.8455,99.0,96.0,100.0,99.0,99.0,99.0,97.0
1754,1,2024-04-14 02:00:00+00:00,17.197,18.097,17.397,17.747,16.997,15.947,14.4955,99.0,98.0,100.0,100.0,98.0,99.0,97.0
1755,1,2024-04-14 03:00:00+00:00,16.697,17.697,17.097,17.847,17.046999,15.947,14.7955,99.0,99.0,100.0,99.0,96.0,98.0,96.0
1756,1,2024-04-14 04:00:00+00:00,16.347,17.397,16.847,18.647,17.997,17.147,16.095499,99.0,99.0,99.0,96.0,93.0,94.0,93.0
1757,1,2024-04-14 05:00:00+00:00,18.247,18.897,18.296999,19.897,19.546999,19.097,17.9955,93.0,96.0,94.0,91.0,88.0,89.0,88.0
1758,1,2024-04-14 06:00:00+00:00,20.546999,20.796999,20.947,21.046999,21.247,21.097,19.8955,86.0,86.0,84.0,84.0,82.0,82.0,82.0
1759,1,2024-04-14 07:00:00+00:00,22.546999,22.796999,23.046999,22.897,23.097,23.147,21.9955,73.0,74.0,71.0,75.0,73.0,73.0,72.0
1760,1,2024-04-14 08:00:00+00:00,24.147,24.546999,24.847,24.947,25.097,25.247,24.2455,65.0,63.0,62.0,64.0,62.0,62.0,61.0
1761,1,2024-04-14 09:00:00+00:00,25.447,25.947,26.397,26.497,26.697,26.897,25.9955,61.0,57.0,54.0,56.0,53.0,53.0,52.0
1762,1,2024-04-14 10:00:00+00:00,26.447,26.997,27.447,27.397,27.697,27.997,27.095499,59.0,54.0,51.0,52.0,48.0,48.0,47.0
1763,1,2024-04-14 11:00:00+00:00,26.397,27.697,27.897,27.796999,28.296999,28.697,27.6955,59.0,51.0,48.0,51.0,47.0,45.0,45.0
1764,1,2024-04-14 12:00:00+00:00,26.097,27.147,27.546999,28.046999,26.947,28.447,27.6955,64.0,55.0,53.0,48.0,52.0,46.0,45.0
1765,1,2024-04-14 13:00:00+00:00,25.747,26.647,27.147,27.247,26.447,27.697,26.4955,65.0,58.0,56.0,52.0,55.0,50.0,52.0
1766,1,2024-04-14 14:00:00+00:00,24.247,23.947,24.546999,25.897,25.747,26.447,24.595499,73.0,72.0,68.0,59.0,60.0,57.0,64.0
1767,1,2024-04-14 15:00:00+00:00,22.947,23.197,23.296999,24.546999,24.847,25.147,22.595499,77.0,74.0,74.0,66.0,66.0,65.0,74.0
1768,1,2024-04-14 16:00:00+00:00,21.497,21.947,22.497,23.347,23.747,23.796999,20.3955,84.0,79.0,81.0,73.0,74.0,73.0,82.0
1769,1,2024-04-14 17:00:00+00:00,20.296999,21.347,21.897,22.147,22.497,22.347,18.095499,89.0,83.0,85.0,80.0,82.0,82.0,89.0
1770,1,2024-04-14 18:00:00+00:00,20.046999,21.197,21.347,21.296999,21.347,21.147,17.4955,93.0,87.0,86.0,85.0,88.0,88.0,93.0
1771,1,2024-04-14 19:00:00+00:00,19.597,20.697,20.897,20.497,20.447,20.296999,16.845499,94.0,89.0,88.0,89.0,90.0,91.0,94.0
1772,1,2024-04-14 20:00:00+00:00,19.197,20.097,20.247,19.796999,19.647,19.647,16.595499,96.0,92.0,91.0,93.0,89.0,91.0,95.0
1773,1,2024-04-14 21:00:00+00:00,18.847,19.697,19.796999,19.197,18.947,19.046999,16.2955,98.0,94.0,93.0,95.0,89.0,91.0,95.0
1774,1,2024-04-14 22:00:00+00:00,18.597,19.597,19.247,18.697,18.347,18.497,15.8955,98.0,94.0,96.0,96.0,90.0,91.0,95.0
1775,1,2024-04-14 23:00:00+00:00,18.347,18.897,18.697,18.247,17.847,18.046999,15.4955,99.0,97.0,97.0,97.0,91.0,91.0,96.0
1776,1,2024-04-15 00:00:00+00:00,17.997,18.296999,18.296999,17.697,17.796999,17.597,15.695499,97.0,95.0,96.0,94.0,95.0,91.0,96.0
1777,1,2024-04-15 01:00:00+00:00,17.546999,17.697,17.947,17.046999,17.247,17.046999,15.2455,96.0,95.0,95.0,95.0,95.0,93.0,97.0
1778,1,2024-04-15 02:00:00+00:00,17.046999,17.447,17.546999,16.397,16.747,16.546999,14.7455,96.0,94.0,95.0,96.0,96.0,94.0,97.0
1779,1,2024-04-15 03:00:00+00:00,16.697,17.097,17.197,16.497,16.847,16.647,14.8955,96.0,93.0,94.0,95.0,94.0,94.0,96.0
1780,1,2024-04-15 04:00:00+00:00,16.497,16.947,16.847,17.697,17.997,17.796999,15.9955,96.0,94.0,95.0,91.0,90.0,91.0,93.0
1781,1,2024-04-15 05:00:00+00:00,18.147,18.796999,18.497,19.647,19.747,19.597,17.7455,91.0,90.0,91.0,86.0,84.0,85.0,89.0
1782,1,2024-04-15 06:00:00+00:00,20.997,20.697,21.097,21.247,21.497,21.497,19.595499,85.0,85.0,83.0,83.0,77.0,79.0,85.0
1783,1,2024-04-15 07:00:00+00:00,22.897,22.997,22.747,22.997,23.197,23.397,21.8955,72.0,72.0,72.0,74.0,69.0,71.0,77.0
1784,1,2024-04-15 08:00:00+00:00,24.546999,24.647,24.897,24.747,24.897,25.397,24.3955,64.0,65.0,64.0,64.0,60.0,61.0,67.0
1785,1,2024-04-15 09:00:00+00:00,25.497,25.997,26.197,26.097,26.347,26.947,26.095499,59.0,59.0,57.0,56.0,53.0,54.0,60.0
1786,1,2024-04-15 10:00:00+00:00,26.097,26.397,26.997,26.847,27.447,27.897,26.4955,56.0,56.0,53.0,53.0,49.0,50.0,59.0
1787,1,2024-04-15 11:00:00+00:00,26.397,26.247,27.347,27.147,28.247,28.397,26.0455,55.0,59.0,53.0,54.0,46.0,48.0,60.0
1788,1,2024-04-15 12:00:00+00:00,25.947,26.546999,27.747,26.796999,28.347,27.897,25.9955,62.0,59.0,52.0,58.0,48.0,49.0,64.0
1789,1,2024-04-15 13:00:00+00:00,25.747,26.347,27.546999,25.997,27.247,27.197,24.845499,63.0,60.0,53.0,62.0,53.0,52.0,69.0
1790,1,2024-04-15 14:00:00+00:00,25.147,25.597,25.296999,24.647,25.447,26.097,23.2455,63.0,63.0,61.0,68.0,60.0,57.0,75.0
1791,1,2024-04-15 15:00:00+00:00,23.997,23.546999,24.497,23.497,23.847,24.897,21.595499,67.0,76.0,65.0,74.0,67.0,62.0,81.0
1792,1,2024-04-15 16:00:00+00:00,22.347,22.296999,23.046999,22.796999,22.697,23.697,19.7955,79.0,82.0,74.0,78.0,73.0,68.0,86.0
1793,1,2024-04-15 17:00:00+00:00,21.647,21.597,21.997,22.197,21.647,22.497,17.9955,84.0,86.0,81.0,81.0,80.0,75.0,91.0
1794,1,2024-04-15 18:00:00+00:00,20.397,20.647,21.046999,21.247,20.747,21.347,16.1955,90.0,89.0,88.0,88.0,85.0,81.0,97.0
1795,1,2024-04-15 19:00:00+00:00,20.097,20.296999,20.497,20.597,19.897,20.397,15.695499,91.0,90.0,91.0,91.0,89.0,84.0,98.0
1796,1,2024-04-15 20:00:00+00:00,19.546999,19.447,19.847,19.947,19.197,19.546999,15.695499,93.0,93.0,94.0,94.0,92.0,87.0,97.0
1797,1,2024-04-15 21:00:00+00:00,18.997,18.897,19.197,19.397,18.597,18.847,15.695499,95.0,94.0,96.0,96.0,94.0,88.0,96.0
1798,1,2024-04-15 22:00:00+00:00,18.597,18.197,18.747,18.897,18.147,18.397,15.5455,96.0,96.0,94.0,96.0,94.0,88.0,96.0
1799,1,2024-04-15 23:00:00+00:00,18.097,17.747,18.247,18.397,17.847,18.147,15.3455,98.0,97.0,94.0,95.0,93.0,88.0,96.0
1800,1,2024-04-16 00:00:00+00:00,17.296999,17.447,17.747,17.847,17.597,18.197,15.2955,99.0,96.0,94.0,93.0,92.0,88.0,96.0
1801,1,2024-04-16 01:00:00+00:00,17.046999,17.147,17.397,17.247,17.046999,17.897,14.9955,99.0,96.0,94.0,93.0,93.0,89.0,97.0
1802,1,2024-04-16 02:00:00+00:00,16.597,16.897,17.347,16.647,16.497,17.647,14.6455,99.0,96.0,93.0,94.0,95.0,90.0,98.0
1803,1,2024-04-16 03:00:00+00:00,16.247,16.597,17.147,16.697,16.597,17.897,14.8955,100.0,95.0,93.0,93.0,94.0,89.0,97.0
1804,1,2024-04-16 04:00:00+00:00,15.997,16.546999,17.347,17.796999,17.796999,18.796999,15.9955,99.0,94.0,93.0,90.0,90.0,86.0,95.0
1805,1,2024-04-16 05:00:00+00:00,18.197,18.296999,18.796999,19.497,19.647,20.197,17.6955,92.0,90.0,89.0,85.0,85.0,81.0,91.0
1806,1,2024-04-16 06:00:00+00:00,20.796999,21.147,21.197,21.546999,21.546999,21.697,19.9955,85.0,82.0,81.0,79.0,78.0,76.0,82.0
1807,1,2024-04-16 07:00:00+00:00,22.497,22.747,22.747,23.247,23.447,23.447,22.3955,78.0,75.0,75.0,72.0,70.0,69.0,73.0
1808,1,2024-04-16 08:00:00+00:00,24.296999,24.497,24.546999,25.097,25.397,25.296999,24.9955,71.0,68.0,69.0,64.0,61.0,61.0,62.0
1809,1,2024-04-16 09:00:00+00:00,25.847,25.847,25.897,26.546999,26.847,26.796999,26.6955,61.0,59.0,62.0,57.0,54.0,55.0,55.0
1810,1,2024-04-16 10:00:00+00:00,26.747,26.597,26.847,27.546999,27.697,27.847,26.7455,56.0,56.0,57.0,52.0,51.0,51.0,56.0
1811,1,2024-04-16 11:00:00+00:00,27.097,27.197,27.647,28.197,28.097,28.497,25.845499,55.0,53.0,52.0,49.0,50.0,48.0,61.0
1812,1,2024-04-16 12:00:00+00:00,26.747,27.197,28.247,28.447,28.397,27.296999,24.4955,56.0,55.0,51.0,46.0,50.0,57.0,68.0
1813,1,2024-04-16 13:00:00+00:00,26.397,26.947,28.197,27.947,27.147,26.247,23.4955,57.0,58.0,50.0,47.0,57.0,61.0,73.0
1814,1,2024-04-16 14:00:00+00:00,25.947,25.747,27.747,26.947,25.197,24.697,22.345499,58.0,63.0,50.0,51.0,68.0,67.0,78.0
1815,1,2024-04-16 15:00:00+00:00,24.097,23.397,26.497,25.697,23.497,23.296999,21.095499,64.0,76.0,56.0,56.0,77.0,73.0,83.0
1816,1,2024-04-16 16:00:00+00:00,22.147,22.447,23.347,24.097,22.497,22.296999,19.5455,77.0,82.0,74.0,64.0,82.0,79.0,88.0
1817,1,2024-04-16 17:00:00+00:00,21.697,21.546999,21.747,22.247,21.796999,21.546999,17.8955,82.0,86.0,82.0,75.0,86.0,86.0,93.0
1818,1,2024-04-16 18:00:00+00:00,21.046999,20.697,21.397,21.597,21.197,20.897,16.6955,87.0,92.0,86.0,84.0,89.0,91.0,95.0
1819,1,2024-04-16 19:00:00+00:00,20.397,20.147,20.697,20.897,20.747,20.546999,16.4955,91.0,93.0,91.0,88.0,91.0,93.0,94.0
1820,1,2024-04-16 20:00:00+00:00,20.046999,19.747,20.046999,20.397,20.447,20.347,16.4955,93.0,95.0,93.0,90.0,92.0,94.0,93.0
1821,1,2024-04-16 21:00:00+00:00,19.546999,19.147,19.697,19.997,20.097,20.046999,16.3955,95.0,98.0,94.0,92.0,93.0,94.0,92.0
1822,1,2024-04-16 22:00:00+00:00,18.747,18.847,19.296999,19.647,19.697,19.497,16.0455,97.0,97.0,96.0,93.0,94.0,95.0,92.0
1823,1,2024-04-16 23:00:00+00:00,18.147,18.497,18.747,19.347,19.296999,18.847,15.6455,98.0,95.0,97.0,94.0,96.0,95.0,92.0
1824,1,2024-04-17 00:00:00+00:00,17.046999,17.997,18.397,18.847,18.097,18.897,15.7955,95.0,98.0,96.0,92.0,97.0,95.0,95.0
1825,1,2024-04-17 01:00:00+00:00,16.647,17.497,17.997,18.397,17.897,18.197,15.3455,95.0,97.0,94.0,91.0,95.0,94.0,96.0
1826,1,2024-04-17 02:00:00+00:00,16.397,17.197,17.796999,17.997,17.796999,17.447,14.7455,94.0,95.0,92.0,89.0,92.0,91.0,97.0
1827,1,2024-04-17 03:00:00+00:00,16.147,16.947,17.497,18.097,18.097,17.347,14.7955,95.0,93.0,91.0,87.0,89.0,89.0,96.0
1828,1,2024-04-17 04:00:00+00:00,16.097,16.747,17.247,18.897,18.897,18.296999,15.945499,94.0,93.0,91.0,84.0,86.0,87.0,94.0
1829,1,2024-04-17 05:00:00+00:00,18.046999,18.747,19.046999,20.147,20.097,19.897,17.7455,89.0,88.0,87.0,81.0,83.0,84.0,90.0
1830,1,2024-04-17 06:00:00+00:00,21.046999,21.397,21.296999,21.647,21.497,21.597,18.6955,81.0,81.0,79.0,75.0,79.0,80.0,90.0
1831,1,2024-04-17 07:00:00+00:00,22.947,23.247,23.046999,23.347,23.197,23.447,21.4455,70.0,72.0,73.0,69.0,72.0,72.0,80.0
1832,1,2024-04-17 08:00:00+00:00,24.747,24.947,24.847,25.147,25.046999,25.447,24.845499,62.0,64.0,67.0,63.0,63.0,63.0,66.0
1833,1,2024-04-17 09:00:00+00:00,26.247,26.597,26.497,26.647,26.597,27.046999,27.1955,57.0,58.0,59.0,57.0,56.0,55.0,56.0
1834,1,2024-04-17 10:00:00+00:00,27.347,27.546999,27.447,27.597,27.597,28.046999,27.845499,52.0,52.0,53.0,53.0,52.0,50.0,52.0
1835,1,2024-04-17 11:00:00+00:00,27.947,28.046999,28.296999,28.247,28.247,28.697,27.5455,49.0,49.0,50.0,50.0,49.0,47.0,51.0
1836,1,2024-04-17 12:00:00+00:00,28.197,28.347,28.497,28.447,28.697,28.796999,25.1955,47.0,49.0,45.0,49.0,46.0,45.0,63.0
1837,1,2024-04-17 13:00:00+00:00,27.997,28.397,28.296999,28.497,28.697,28.897,23.6955,45.0,47.0,46.0,48.0,44.0,43.0,70.0
1838,1,2024-04-17 14:00:00+00:00,27.597,27.847,28.097,28.247,28.296999,28.747,21.7455,46.0,46.0,47.0,49.0,44.0,42.0,79.0
1839,1,2024-04-17 15:00:00+00:00,25.697,26.296999,27.097,27.497,27.447,28.046999,19.9955,58.0,57.0,54.0,53.0,47.0,44.0,87.0
1840,1,2024-04-17 16:00:00+00:00,23.597,23.947,24.947,25.796999,25.697,26.497,18.595499,68.0,69.0,62.0,62.0,57.0,53.0,92.0
1841,1,2024-04-17 17:00:00+00:00,22.347,22.347,23.447,23.546999,23.447,24.447,17.345499,74.0,78.0,67.0,73.0,71.0,65.0,95.0
1842,1,2024-04-17 18:00:00+00:00,20.497,21.597,21.647,21.546999,21.697,22.747,18.4955,81.0,83.0,76.0,85.0,82.0,75.0,91.0
1843,1,2024-04-17 19:00:00+00:00,19.397,20.247,20.447,20.796999,20.997,21.747,17.7455,84.0,89.0,81.0,89.0,86.0,80.0,93.0
1844,1,2024-04-17 20:00:00+00:00,18.647,19.546999,19.697,20.546999,20.796999,21.097,16.9455,87.0,90.0,86.0,91.0,87.0,83.0,96.0
1845,1,2024-04-17 21:00:00+00:00,18.347,19.247,19.397,20.296999,20.647,20.546999,16.4955,89.0,87.0,88.0,92.0,88.0,86.0,97.0
1846,1,2024-04-17 22:00:00+00:00,18.147,18.997,19.147,19.997,20.347,19.997,16.595499,90.0,87.0,88.0,94.0,90.0,89.0,97.0
1847,1,2024-04-17 23:00:00+00:00,18.147,18.796999,18.947,19.747,20.046999,19.546999,16.9955,90.0,88.0,87.0,95.0,91.0,92.0,96.0
1848,1,2024-04-18 00:00:00+00:00,17.197,18.697,18.747,19.447,18.647,18.747,15.9955,92.0,88.0,94.0,94.0,86.0,94.0,97.0
1849,1,2024-04-18 01:00:00+00:00,17.147,18.697,18.647,19.046999,17.947,17.997,15.5955,92.0,87.0,91.0,94.0,87.0,94.0,97.0
1850,1,2024-04-18 02:00:00+00:00,17.046999,18.747,18.546999,18.647,17.197,17.247,15.3455,92.0,87.0,89.0,93.0,89.0,93.0,97.0
1851,1,2024-04-18 03:00:00+00:00,16.897,18.296999,17.997,18.697,17.147,17.147,15.5955,92.0,88.0,90.0,91.0,89.0,91.0,96.0
1852,1,2024-04-18 04:00:00+00:00,16.647,17.796999,17.597,19.397,18.147,18.147,16.595499,92.0,90.0,92.0,88.0,86.0,88.0,93.0
1853,1,2024-04-18 05:00:00+00:00,18.647,19.397,19.347,20.497,19.796999,19.796999,18.095499,86.0,85.0,87.0,83.0,82.0,84.0,88.0
1854,1,2024-04-18 06:00:00+00:00,21.447,21.347,21.247,21.796999,21.546999,21.597,19.8955,76.0,75.0,77.0,76.0,77.0,78.0,83.0
1855,1,2024-04-18 07:00:00+00:00,23.097,23.147,22.747,23.597,23.397,23.497,22.2455,68.0,67.0,69.0,69.0,71.0,70.0,74.0
1856,1,2024-04-18 08:00:00+00:00,24.796999,24.947,24.546999,25.597,25.347,25.546999,24.9455,62.0,61.0,64.0,62.0,63.0,61.0,62.0
1857,1,2024-04-18 09:00:00+00:00,26.296999,26.397,25.947,27.247,26.897,27.197,26.9955,57.0,54.0,59.0,55.0,57.0,53.0,53.0
1858,1,2024-04-18 10:00:00+00:00,27.147,27.097,27.147,28.397,27.947,28.347,28.2455,52.0,52.0,53.0,49.0,52.0,47.0,47.0
1859,1,2024-04-18 11:00:00+00:00,27.697,27.647,27.897,29.197,28.597,29.097,28.845499,49.0,50.0,50.0,45.0,47.0,43.0,42.0
1860,1,2024-04-18 12:00:00+00:00,27.247,27.947,28.397,28.796999,28.947,28.997,28.2955,54.0,48.0,47.0,46.0,45.0,44.0,41.0
1861,1,2024-04-18 13:00:00+00:00,27.046999,27.097,25.997,27.997,27.947,28.747,26.8955,56.0,49.0,58.0,49.0,50.0,44.0,49.0
1862,1,2024-04-18 14:00:00+00:00,24.497,25.597,25.796999,26.597,26.296999,28.097,24.6955,69.0,58.0,60.0,54.0,58.0,46.0,63.0
1863,1,2024-04-18 15:00:00+00:00,23.397,23.347,25.296999,25.147,24.747,27.046999,22.6955,75.0,72.0,61.0,60.0,66.0,51.0,74.0
1864,1,2024-04-18 16:00:00+00:00,22.247,21.997,22.397,23.897,23.546999,25.347,21.2455,81.0,78.0,75.0,68.0,73.0,59.0,79.0
1865,1,2024-04-18 17:00:00+00:00,21.197,21.046999,21.747,22.647,22.447,23.247,19.9955,87.0,82.0,78.0,76.0,79.0,70.0,82.0
1866,1,2024-04-18 18:00:00+00:00,21.347,20.947,20.947,21.097,21.497,21.597,20.3955,82.0,84.0,83.0,86.0,85.0,79.0,72.0
1867,1,2024-04-18 19:00:00+00:00,20.647,20.097,20.347,20.247,20.747,20.796999,19.345499,85.0,88.0,86.0,90.0,89.0,84.0,76.0
1868,1,2024-04-18 20:00:00+00:00,19.497,19.097,19.647,19.647,20.097,20.447,18.345499,87.0,91.0,88.0,92.0,92.0,87.0,82.0
1869,1,2024-04-18 21:00:00+00:00,18.597,18.347,18.897,19.097,19.597,20.046999,17.4955,88.0,92.0,90.0,93.0,94.0,89.0,87.0
1870,1,2024-04-18 22:00:00+00:00,17.947,17.897,18.296999,18.546999,19.197,19.497,16.7955,90.0,91.0,91.0,93.0,93.0,91.0,90.0
1871,1,2024-04-18 23:00:00+00:00,17.497,17.447,17.847,18.046999,18.847,18.897,16.1955,91.0,90.0,91.0,91.0,91.0,91.0,92.0
1872,1,2024-04-19 00:00:00+00:00,17.046999,17.247,16.897,17.647,18.397,17.947,15.695499,92.0,92.0,93.0,91.0,87.0,85.0,97.0
1873,1,2024-04-19 01:00:00+00:00,17.046999,16.847,16.597,17.197,17.847,17.296999,15.2955,93.0,92.0,94.0,92.0,89.0,88.0,97.0
1874,1,2024-04-19 02:00:00+00:00,16.997,16.347,16.447,16.847,17.247,16.647,14.8955,93.0,94.0,94.0,93.0,92.0,90.0,98.0
1875,1,2024-04-19 03:00:00+00:00,16.897,15.896999,16.296999,17.046999,17.247,16.697,15.0955,93.0,95.0,94.0,92.0,93.0,91.0,97.0
1876,1,2024-04-19 04:00:00+00:00,16.747,15.646999,16.296999,18.147,18.247,17.897,16.2455,94.0,96.0,94.0,89.0,90.0,88.0,94.0
1877,1,2024-04-19 05:00:00+00:00,18.447,17.546999,18.296999,19.796999,19.847,19.747,18.0455,89.0,92.0,90.0,84.0,86.0,84.0,90.0
1878,1,2024-04-19 06:00:00+00:00,20.697,20.397,20.247,21.296999,21.546999,21.647,20.4955,82.0,80.0,83.0,77.0,80.0,78.0,78.0
1879,1,2024-04-19 07:00:00+00:00,22.447,22.247,22.447,23.147,23.296999,23.546999,22.7955,75.0,75.0,76.0,70.0,72.0,71.0,69.0
1880,1,2024-04-19 08:00:00+00:00,24.147,24.147,24.447,25.046999,25.097,25.497,25.2455,68.0,69.0,69.0,64.0,64.0,64.0,59.0
1881,1,2024-04-19 09:00:00+00:00,25.397,25.697,25.947,26.546999,26.546999,26.997,27.095499,61.0,60.0,60.0,58.0,57.0,58.0,51.0
1882,1,2024-04-19 10:00:00+00:00,25.997,26.546999,26.897,27.546999,27.546999,27.947,28.2455,58.0,56.0,54.0,54.0,53.0,53.0,45.0
1883,1,2024-04-19 11:00:00+00:00,26.597,27.097,27.546999,28.147,28.097,28.497,28.845499,57.0,55.0,51.0,50.0,52.0,50.0,42.0
1884,1,2024-04-19 12:00:00+00:00,26.897,27.497,27.697,27.647,27.947,28.097,28.3955,55.0,53.0,53.0,51.0,50.0,52.0,43.0
1885,1,2024-04-19 13:00:00+00:00,26.647,27.197,27.397,27.247,26.997,27.147,26.4955,56.0,53.0,53.0,52.0,54.0,57.0,52.0
1886,1,2024-04-19 14:00:00+00:00,25.296999,26.397,26.747,26.447,25.546999,25.647,23.7455,60.0,54.0,54.0,55.0,60.0,64.0,65.0
1887,1,2024-04-19 15:00:00+00:00,23.147,25.097,25.546999,25.397,24.147,24.197,21.3955,73.0,59.0,58.0,60.0,67.0,71.0,77.0
1888,1,2024-04-19 16:00:00+00:00,22.497,23.397,23.647,23.947,23.046999,23.046999,19.8955,77.0,70.0,70.0,67.0,73.0,77.0,84.0
1889,1,2024-04-19 17:00:00+00:00,21.947,21.546999,21.697,22.247,21.997,21.947,18.7955,79.0,80.0,81.0,76.0,79.0,82.0,90.0
1890,1,2024-04-19 18:00:00+00:00,20.647,20.647,20.897,20.847,21.147,21.046999,18.7955,85.0,84.0,84.0,86.0,84.0,87.0,90.0
1891,1,2024-04-19 19:00:00+00:00,20.197,20.097,20.546999,20.197,20.497,20.347,18.345499,88.0,88.0,85.0,90.0,88.0,90.0,92.0
1892,1,2024-04-19 20:00:00+00:00,19.847,19.796999,19.796999,19.897,20.046999,19.847,17.9955,89.0,89.0,88.0,91.0,90.0,93.0,94.0
1893,1,2024-04-19 21:00:00+00:00,19.397,19.397,19.197,19.597,19.597,19.347,17.6955,91.0,91.0,92.0,91.0,92.0,94.0,96.0
1894,1,2024-04-19 22:00:00+00:00,19.097,19.046999,18.947,19.097,19.147,18.847,17.6455,92.0,91.0,93.0,91.0,92.0,93.0,97.0
1895,1,2024-04-19 23:00:00+00:00,18.747,18.796999,18.647,18.546999,18.747,18.397,17.6455,92.0,90.0,92.0,90.0,90.0,91.0,97.0
1896,1,2024-04-20 00:00:00+00:00,18.397,18.997,19.097,18.197,17.347,18.397,16.9955,93.0,86.0,90.0,92.0,91.0,90.0,97.0
1897,1,2024-04-20 01:00:00+00:00,18.197,18.546999,18.546999,17.647,16.796999,17.796999,16.7955,91.0,87.0,92.0,93.0,91.0,90.0,97.0
1898,1,2024-04-20 02:00:00+00:00,17.697,18.046999,17.947,17.097,16.347,17.247,16.595499,91.0,89.0,95.0,93.0,92.0,91.0,98.0
1899,1,2024-04-20 03:00:00+00:00,17.097,17.597,17.347,17.147,16.497,17.296999,16.6955,93.0,91.0,96.0,92.0,92.0,90.0,97.0
1900,1,2024-04-20 04:00:00+00:00,16.647,17.397,16.897,18.197,17.697,18.347,17.2955,95.0,92.0,97.0,88.0,89.0,88.0,95.0
1901,1,2024-04-20 05:00:00+00:00,18.447,18.947,18.897,19.796999,19.497,19.997,18.1955,90.0,89.0,90.0,82.0,85.0,84.0,91.0
1902,1,2024-04-20 06:00:00+00:00,20.847,21.347,21.397,21.546999,21.347,21.697,19.3955,84.0,81.0,81.0,77.0,80.0,80.0,86.0
1903,1,2024-04-20 07:00:00+00:00,22.397,23.097,23.397,23.296999,23.197,23.447,22.1455,79.0,76.0,74.0,71.0,73.0,74.0,75.0
1904,1,2024-04-20 08:00:00+00:00,24.147,24.697,24.997,24.997,25.147,25.247,25.2455,71.0,69.0,67.0,64.0,65.0,67.0,63.0
1905,1,2024-04-20 09:00:00+00:00,25.647,25.747,25.897,26.247,26.546999,26.597,26.9955,63.0,61.0,61.0,60.0,59.0,62.0,56.0
1906,1,2024-04-20 10:00:00+00:00,26.697,26.247,26.597,26.997,27.296999,27.347,26.345499,56.0,60.0,61.0,58.0,56.0,59.0,61.0
1907,1,2024-04-20 11:00:00+00:00,27.147,26.697,26.997,27.347,27.497,27.647,24.3955,54.0,59.0,59.0,57.0,56.0,56.0,72.0
1908,1,2024-04-20 12:00:00+00:00,27.296999,27.447,27.347,27.197,27.347,27.796999,26.9955,54.0,53.0,55.0,59.0,55.0,56.0,54.0
1909,1,2024-04-20 13:00:00+00:00,26.796999,27.097,27.147,26.197,26.397,26.647,25.095499,57.0,55.0,56.0,64.0,61.0,61.0,63.0
1910,1,2024-04-20 14:00:00+00:00,24.147,25.847,25.447,24.597,24.947,24.897,22.345499,70.0,60.0,63.0,71.0,70.0,67.0,77.0
